link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/gouy-lez-pieton/6181/20035448,20035448,GOUY-LEZ-PIÉTON,6181,159900,HOUSE,HOUSE,3,93,,0,null,null,2,0,0,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/temse/9140/20391425,20391425,Temse,9140,475000,HOUSE,HOUSE,3,160,,1,1,1,2,1,302,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/temse/9140/20356030,20356030,Temse,9140,365000,HOUSE,HOUSE,2,154,0,0,,300,3,1,395,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sprimont/4141/20259065,20259065,Sprimont,4141,255620,APARTMENT,APARTMENT,2,90,0,0,14,null,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/temse/9140/20371268,20371268,Temse,9140,549000,HOUSE,HOUSE,3,205,,1,32,300,1,1,467,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6030/20393860,20393860,MARCHIENNE-AU-PONT,6030,239000,HOUSE,HOUSE,4,166,,0,,null,2,0,230,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liberchies/6230/20380874,20380874,Liberchies,6230,395000,HOUSE,HOUSE,4,150,,0,20,800,3,0,1010,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/11196102,11196102,Ressaix,7134,270725,HOUSE,HOUSE,3,145,,0,null,null,,0,298,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11488835,11488835,Waterloo,1410,245000,APARTMENT,APARTMENT,1,69,0,0,10,null,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/11196105,11196105,Ressaix,7134,270483,HOUSE,HOUSE,3,145,,0,null,null,,0,241,,,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/pont-a-celles/6230/20097812,20097812,Pont-À-celles,6230,249900,HOUSE,TOWN_HOUSE,2,120,,0,98,20,2,1,115,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/11196100,11196100,Ressaix,7134,270847,HOUSE,HOUSE,3,145,,0,null,null,,0,242,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/puurs/2870/20110379,20110379,PUURS,2870,575000,HOUSE,HOUSE,4,200,,0,null,765,4,0,1200,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/pont-a-celles/6230/11487516,11487516,Pont-à-Celles,6230,249000,HOUSE,HOUSE,3,189,0,0,50,50,3,1,203,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/pont-a-celles/6230/20384638,20384638,Pont-à-Celles,6230,203500,APARTMENT,APARTMENT,1,71,0,0,4,null,2,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/pont-a-celles/6230/20289930,20289930,Pont-à-Celles,6230,160000,HOUSE,HOUSE,3,160,0,0,null,250,3,1,460,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/puurs-sint-amands/2870/20213070,20213070,Puurs-Sint-Amands,2870,650000,HOUSE,VILLA,4,312,,0,null,273,4,1,645,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/pont-a-celles/6230/20021198,20021198,Pont-à-Celles,6230,449000,HOUSE,HOUSE,4,177,0,0,30,1400,4,1,1889,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/11196101,11196101,Ressaix,7134,270765,HOUSE,HOUSE,3,145,,0,null,null,,0,242,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20048216,20048216,Waterloo,1410,350000,HOUSE,HOUSE,2,120,,0,,472,4,1,575,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/pont-a-celles/6230/20193901,20193901,Pont-à-Celles,6230,160000,HOUSE,HOUSE,2,100,0,0,20,220,3,1,292,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/service-flat/for-sale/waterloo/1410/20364102,20364102,Waterloo,1410,330000,APARTMENT,SERVICE_FLAT,1,52,0,0,7,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/pont-a-celles/6230/20384870,20384870,Pont-à-Celles,6230,255400,APARTMENT,APARTMENT,2,89,0,0,8,null,4,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/puurs/2870/20174109,20174109,PUURS,2870,635000,HOUSE,HOUSE,3,278,,0,,null,4,0,797,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/11196103,11196103,Ressaix,7134,270700,HOUSE,HOUSE,3,145,,0,null,null,,0,242,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/binche/7134/11075200,11075200,Binche,7134,380000,HOUSE,HOUSE,5,230,0,0,30,null,3,0,696,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/puurs-sint-amands/2870/11481614,11481614,PUURS-SINT-AMANDS,2870,290000,APARTMENT,APARTMENT,2,98,,0,36,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/puurs/2870/20350355,20350355,Puurs,2870,1169000,HOUSE,VILLA,3,250,,0,null,null,4,0,0,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/11196107,11196107,Ressaix,7134,276693,HOUSE,HOUSE,3,145,,0,null,null,,0,263,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/pont-a-celles/6230/20384867,20384867,Pont-à-Celles,6230,217000,APARTMENT,APARTMENT,2,75,0,0,5,null,4,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leval-trahegnies/7134/20165477,20165477,LEVAL-TRAHEGNIES,7134,135000,HOUSE,HOUSE,3,170,,0,null,null,2,0,792,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/puurs/2870/20285853,20285853,PUURS,2870,215000,APARTMENT,APARTMENT,2,70,,0,null,null,2,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20367057,20367057,Waterloo,1410,390000,APARTMENT,APARTMENT,2,70,0,0,9,null,3,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/puurs-sint-amands/2870/20143106,20143106,Puurs-Sint-Amands,2870,329000,HOUSE,HOUSE,2,233,,0,null,null,2,0,575,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20316150,20316150,Waterloo,1410,345000,HOUSE,HOUSE,3,137,,0,,null,3,0,488,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ruisbroek/2870/20295311,20295311,RUISBROEK,2870,195000,APARTMENT,APARTMENT,1,60,,0,6,null,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20350229,20350229,Waterloo,1410,550000,APARTMENT,APARTMENT,3,118,0,0,10,null,4,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/pont-a-celles/6230/20384866,20384866,Pont-à-Celles,6230,228600,APARTMENT,APARTMENT,2,79,0,0,6,null,4,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20127068,20127068,Waterloo,1410,580000,HOUSE,HOUSE,5,316,0,0,67,575,4,1,575,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20325843,20325843,WATERLOO,1410,349000,APARTMENT,APARTMENT,3,122,,0,2,null,4,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20350228,20350228,Waterloo,1410,537000,APARTMENT,APARTMENT,2,117,0,0,32,null,4,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/service-flat/for-sale/waterloo/1410/20364088,20364088,Waterloo,1410,345000,APARTMENT,SERVICE_FLAT,1,54,0,0,12,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ressaix/7134/11196110,11196110,Ressaix,7134,277483,HOUSE,HOUSE,3,144,,0,null,null,,0,318,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/puurs/2870/20278968,20278968,PUURS,2870,519000,HOUSE,HOUSE,3,190,,0,,null,4,0,955,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/puurs/2870/20022110,20022110,PUURS,2870,209000,APARTMENT,APARTMENT,1,60,,0,20,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/vosselaar/2350/20383558,20383558,Vosselaar,2350,700000,APARTMENT,APARTMENT,3,189,,0,38,null,3,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/kot/for-sale/namur/5000/20228868,20228868,Namur,5000,144800,APARTMENT,KOT,0,37,0,0,null,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vosselaar/2350/20397857,20397857,Vosselaar,2350,335000,HOUSE,HOUSE,4,180,,0,,null,3,0,764,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oud-turnhout/2360/20358183,20358183,OUD-TURNHOUT,2360,499000,HOUSE,HOUSE,5,199,,0,,60,2,0,235,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vosselaar/2350/20323798,20323798,VOSSELAAR,2350,299000,HOUSE,HOUSE,3,295,,0,,null,3,0,624,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/namur/5000/20265303,20265303,Namur,5000,259000,HOUSE,HOUSE,5,150,0,0,,null,2,1,80,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/20209847,20209847,NAMUR,5000,160000,APARTMENT,APARTMENT,1,57,,0,null,null,3,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oud-turnhout/2360/20225718,20225718,OUD-TURNHOUT,2360,575000,HOUSE,HOUSE,4,288,,0,,null,3,0,1377,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/20389887,20389887,OUD-TURNHOUT,2360,326000,APARTMENT,APARTMENT,2,105,,0,25,null,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vosselaar/2350/20254903,20254903,VOSSELAAR,2350,219000,HOUSE,HOUSE,2,103,,0,,null,2,0,195,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/namur/5000/20160356,20160356,Namur,5000,189800,APARTMENT,FLAT_STUDIO,0,52,0,0,9,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/vosselaar/2350/20323544,20323544,VOSSELAAR,2350,690000,HOUSE,APARTMENT_BLOCK,4,579,,0,,null,2,0,260,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/vosselaar/2350/20369684,20369684,Vosselaar,2350,825000,HOUSE,VILLA,5,473,0,1,,null,4,1,2635,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/20389885,20389885,OUD-TURNHOUT,2360,297000,APARTMENT,APARTMENT,2,105,,0,13,null,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oud-turnhout/2360/20358190,20358190,OUD-TURNHOUT,2360,450000,HOUSE,HOUSE,5,175,,0,,60,2,0,123,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oud-turnhout/2360/20325599,20325599,OUD-TURNHOUT,2360,515000,HOUSE,HOUSE,4,290,,1,,null,4,0,2179,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oud-turnhout/2360/20323797,20323797,Oud-Turnhout,2360,299000,HOUSE,HOUSE,3,110,,0,,null,4,0,723,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/namur/5000/20392641,20392641,Namur,5000,415000,HOUSE,APARTMENT_BLOCK,0,200,,0,12,150,2,1,200,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oud-turnhout/2360/20116930,20116930,Oud-Turnhout,2360,425000,HOUSE,HOUSE,3,219,,0,32,767,4,1,1374,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/20389889,20389889,OUD-TURNHOUT,2360,326000,APARTMENT,APARTMENT,2,105,,0,25,null,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/namur/5000/20385197,20385197,NAMUR,5000,500000,HOUSE,MANSION,8,350,,0,10,166,2,0,166,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/20049940,20049940,Namur,5000,269000,APARTMENT,APARTMENT,2,86,0,0,12,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/20375254,20375254,Houthalen-Helchteren,3530,324000,HOUSE,HOUSE,3,109,,0,null,null,0,0,657,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/20306536,20306536,Beringen,3580,448708,HOUSE,HOUSE,3,223,0,0,null,null,3,0,1099,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/20381028,20381028,HOUTHALEN-HELCHTEREN,3530,200000,HOUSE,HOUSE,3,156,,0,null,null,4,0,750,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/houthalen-helchteren/3530/20029376,20029376,Houthalen-Helchteren,3530,195000,APARTMENT,APARTMENT,1,59,0,0,,null,3,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/20386244,20386244,Houthalen-Helchteren,3530,265000,HOUSE,HOUSE,3,157,,0,null,560,3,0,880,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/20184478,20184478,Houthalen-Helchteren,3530,265000,HOUSE,HOUSE,3,121,,0,null,300,4,0,800,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/20307217,20307217,Beringen,3580,395538,HOUSE,HOUSE,3,172,,0,13,null,3,0,539,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houthalen/3530/20268182,20268182,Houthalen,3530,150000,HOUSE,HOUSE,3,,,0,null,null,2,0,325,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/houthalen-helchteren/3530/20390430,20390430,Houthalen-Helchteren,3530,209000,APARTMENT,APARTMENT,2,77,0,0,null,null,2,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/20386984,20386984,HOUTHALEN-HELCHTEREN,3530,449000,HOUSE,HOUSE,3,204,,0,null,711,4,0,0,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/houthalen-helchteren/3530/11027306,11027306,Houthalen-Helchteren,3530,233850,APARTMENT,APARTMENT,2,104,,0,null,null,0,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houthalen-helchteren/3530/20311730,20311730,Houthalen-Helchteren,3530,299500,HOUSE,HOUSE,5,302,0,0,null,null,3,1,1051,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-eloois-winkel/8880/20143454,20143454,Sint-Eloois-Winkel,8880,299000,HOUSE,HOUSE,3,339,,0,,null,0,0,596,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/la-roche-en-ardenne/6980/11489228,11489228,La Roche-en-Ardenne,6980,299000,HOUSE,APARTMENT_BLOCK,4,260,0,0,,null,4,1,6530,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/la-roche-en-ardenne/6980/20196126,20196126,La Roche-en-Ardenne,6980,450000,HOUSE,APARTMENT_BLOCK,0,560,,0,null,null,2,0,153,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/la-roche-en-ardenne/6980/20257831,20257831,La Roche-en-Ardenne,6980,320000,APARTMENT,APARTMENT,3,,,0,,null,4,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardenne/6980/10962867,10962867,La Roche-en-Ardenne,6980,280000,HOUSE,HOUSE,4,215,0,0,null,700,4,0,1431,NOT_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/la-roche-en-ardenne/6980/20058545,20058545,La Roche-en-Ardenne,6980,150000,APARTMENT,APARTMENT,3,115,0,0,null,null,2,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardenne/6980/20002406,20002406,la roche en ardenne,6980,169000,HOUSE,HOUSE,2,127,0,0,null,352,2,1,430,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/20302389,20302389,Ledegem,8880,285000,HOUSE,HOUSE,4,339,,0,null,null,4,0,596,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/20079437,20079437,Ledegem,8880,279000,HOUSE,HOUSE,5,372,,0,,null,0,0,454,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/20294606,20294606,Ledegem,8880,275000,HOUSE,HOUSE,3,120,,0,null,null,4,0,400,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardenne/6980/20336949,20336949,La Roche-en-Ardenne,6980,235000,HOUSE,HOUSE,4,196,,0,17,null,4,1,390,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-roche-en-ardennen/6980/20296715,20296715,La roche en Ardennen,6980,349000,HOUSE,HOUSE,4,,1,1,12,700,4,1,950,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/la-roche-en-ardenne/6980/20242065,20242065,LA ROCHE-EN-ARDENNE,6980,158500,HOUSE,TOWN_HOUSE,2,162,0,0,20,null,2,0,165,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/20153756,20153756,BASTOGNE,6600,375000,HOUSE,HOUSE,3,,,0,null,null,4,0,9983,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/20236508,20236508,BASTOGNE,6600,280000,HOUSE,HOUSE,4,174,,0,null,null,2,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bastogne/6600/20182905,20182905,Bastogne,6600,350000,HOUSE,MIXED_USE_BUILDING,0,400,0,0,,null,3,1,1380,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/11170700,11170700,BASTOGNE,6600,240000,HOUSE,HOUSE,3,,,0,null,null,0,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/11190020,11190020,BASTOGNE,6600,393000,HOUSE,HOUSE,3,156,,0,null,null,3,0,1002,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/20349036,20349036,Bastogne,6600,270000,HOUSE,HOUSE,4,160,0,0,,null,2,1,460,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beersel/1650/11278249,11278249,BEERSEL,1650,250000,APARTMENT,APARTMENT,2,70,,0,,null,2,0,,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/20044528,20044528,BASTOGNE,6600,2250000,HOUSE,HOUSE,5,970,0,0,100,null,4,1,7146,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/20132934,20132934,BASTOGNE,6600,260000,HOUSE,HOUSE,4,,,0,null,null,4,0,1619,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beersel/1650/11477297,11477297,BEERSEL,1650,260000,APARTMENT,APARTMENT,2,77,,0,null,null,2,0,,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20378596,20378596,Blankenberge,8370,250000,APARTMENT,APARTMENT,2,93,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/koekelare/8680/20317763,20317763,Koekelare,8680,355000,HOUSE,HOUSE,4,216,,0,,null,3,0,1083,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20336737,20336737,BLANKENBERGE,8370,395000,APARTMENT,APARTMENT,3,92,1,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bovekerke/8680/20373030,20373030,Bovekerke,8680,169000,HOUSE,HOUSE,2,,,1,,null,0,0,623,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/koekelare/8680/20264100,20264100,Koekelare,8680,224467,APARTMENT,APARTMENT,1,73,0,0,11,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/koekelare/8680/20264097,20264097,Koekelare,8680,278106,APARTMENT,APARTMENT,2,92,0,0,9,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/blankenberge/8370/20363429,20363429,Blankenberge,8370,149000,APARTMENT,FLAT_STUDIO,0,41,,0,null,null,0,0,,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20388501,20388501,Blankenberge,8370,250000,APARTMENT,APARTMENT,2,93,0,0,,null,3,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20363940,20363940,Blankenberge,8370,249000,APARTMENT,APARTMENT,0,54,0,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/steenokkerzeel/1820/20177887,20177887,STEENOKKERZEEL,1820,395000,HOUSE,HOUSE,4,275,,0,null,null,3,0,264,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/thy-le-chateau/5651/20157862,20157862,Thy-le-château,5651,130000,HOUSE,MIXED_USE_BUILDING,0,195,0,0,null,34,3,1,189,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege/4031/20366035,20366035,Liège,4031,290000,HOUSE,HOUSE,3,174,0,0,,290,3,1,415,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/middelkerke/8430/20389617,20389617,Middelkerke,8430,350000,APARTMENT,PENTHOUSE,2,113,,0,110,null,2,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20365401,20365401,MIDDELKERKE,8430,350000,APARTMENT,APARTMENT,2,102,1,0,,null,0,0,,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/dinant/5500/20375203,20375203,Dinant,5500,164000,APARTMENT,APARTMENT,2,85,,0,null,null,0,0,,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20342297,20342297,Middelkerke,8430,289000,APARTMENT,APARTMENT,1,57,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leglise/6860/20150543,20150543,Léglise,6860,274900,APARTMENT,APARTMENT,2,106,0,0,11,null,4,1,,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/dinant/5500/20375182,20375182,Dinant,5500,198000,HOUSE,TOWN_HOUSE,3,125,,0,null,null,0,0,51,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/middelkerke/8430/20346543,20346543,MIDDELKERKE,8430,445000,APARTMENT,DUPLEX,3,92,1,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/20394037,20394037,Ieper,8900,290000,APARTMENT,APARTMENT,2,92,,0,14,null,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leglise/6860/20309089,20309089,LÉGLISE,6860,235000,APARTMENT,APARTMENT,2,88,0,0,9,null,4,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leglise/6860/20150345,20150345,Léglise,6860,299900,APARTMENT,APARTMENT,3,121,0,0,11,null,4,1,,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/dinant/5500/20375177,20375177,Dinant,5500,180000,HOUSE,TOWN_HOUSE,4,185,,0,null,null,0,0,60,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/dikkebus/8900/20382102,20382102,Dikkebus,8900,365000,HOUSE,HOUSE,3,160,,0,null,145,4,0,225,,GOOD,FOR_SALE
